Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,transaction_type,description_recovered,description_source,invoice_date_only,invoice_year,invoice_month,invoice_weekday,is_guest_transaction,price_category,is_special_transaction
505149,84932D,damages,-16,2010-04-20 11:38:00,0.0,,United Kingdom,RETURN,False,original,2010-04-20,2010,4,1,True,PRICE_ZERO,True
505216,84466,TOP SECRET PEN SET,-140,2010-04-21 10:18:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-21,2010,4,2,True,PRICE_ZERO,True
505285,85221,?,-1120,2010-04-21 11:48:00,0.0,,United Kingdom,RETURN,False,original,2010-04-21,2010,4,2,True,PRICE_ZERO,True
505457,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,-26,2010-04-22 11:35:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-22,2010,4,3,True,PRICE_ZERO,True
505638,21929,?,-420,2010-04-23 13:41:00,0.0,,United Kingdom,RETURN,False,original,2010-04-23,2010,4,4,True,PRICE_ZERO,True
505687,84932B,SMALL PINK PEONY FOLDING STOOL,-13,2010-04-23 16:51:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-23,2010,4,4,True,PRICE_ZERO,True
505690,85164B,BLACK BAROQUE CUCKOO CLOCK,-12,2010-04-23 17:54:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-23,2010,4,4,True,PRICE_ZERO,True
505691,85119,WATERING CAN SINGLE HOOK PISTACHIO,-40,2010-04-23 17:55:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-23,2010,4,4,True,PRICE_ZERO,True
505692,21504,SKULLS GREETING CARD,-100,2010-04-23 17:56:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-23,2010,4,4,True,PRICE_ZERO,True
505693,21892,TRADITIONAL WOODEN CATCH CUP GAME,-80,2010-04-23 17:56:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-23,2010,4,4,True,PRICE_ZERO,True
505749,35972,DAISY FOLKART HEART DECORATION,-170,2010-04-26 09:25:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505750,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,-80,2010-04-26 09:27:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505751,16202E,BLACK PHOTO ALBUM,-46,2010-04-26 09:29:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505752,35824P,damages,-26,2010-04-26 09:41:00,0.0,,United Kingdom,RETURN,False,original,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505753,72750A,damages,-54,2010-04-26 09:43:00,0.0,,United Kingdom,RETURN,False,original,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505754,84869,damages,-13,2010-04-26 09:43:00,0.0,,United Kingdom,RETURN,False,original,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505758,79341,WILLOW BRANCH LIGHTS.,-135,2010-04-26 10:18:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505759,79342B,BROWN FLOWER LIGHTS,-173,2010-04-26 10:19:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505760,79323B,BLACK CHERRY LIGHTS,-127,2010-04-26 10:20:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505761,79323G,GOLD  CHERRY LIGHTS,-84,2010-04-26 10:21:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505764,79323LP,LIGHT PINK CHERRY LIGHTS,-8,2010-04-26 10:25:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505763,79323GR,GREEN CHERRY LIGHTS,-240,2010-04-26 10:25:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505765,79323P,PINK CHERRY LIGHTS,-218,2010-04-26 10:26:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505767,79323S,SILVER CHERRY LIGHTS,-88,2010-04-26 10:26:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505768,79323W,WHITE CHERRY LIGHTS,-136,2010-04-26 10:27:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-26,2010,4,0,True,PRICE_ZERO,True
505892,21955,DOORMAT UNION JACK GUNS AND ROSES,-44,2010-04-26 14:37:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-26,2010,4,0,True,PRICE_ZERO,True
506101,21858,dirty,-1,2010-04-27 13:12:00,0.0,,United Kingdom,RETURN,False,original,2010-04-27,2010,4,1,True,PRICE_ZERO,True
506102,21853,GUMBALL CUSTOM CARS TOP TRUMPS GAME,-3,2010-04-27 13:12:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-27,2010,4,1,True,PRICE_ZERO,True
506280,47505,Damp and rusty,-420,2010-04-28 16:01:00,0.0,,United Kingdom,RETURN,False,original,2010-04-28,2010,4,2,True,PRICE_ZERO,True
506307,84599,CANDY STRIPE ROSE FLOOR CUSHION,-24,2010-04-29 10:50:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-29,2010,4,3,True,PRICE_ZERO,True
506379,47505,MINATURE COLOURED GARDENING SET,-20,2010-04-29 12:18:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-29,2010,4,3,True,PRICE_ZERO,True
506567,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,-30,2010-04-30 12:53:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-30,2010,4,4,True,PRICE_ZERO,True
506568,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,-10,2010-04-30 12:53:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-30,2010,4,4,True,PRICE_ZERO,True
506648,84016,invoice 506647,-299,2010-04-30 16:24:00,0.0,,United Kingdom,RETURN,False,original,2010-04-30,2010,4,4,True,PRICE_ZERO,True
506666,72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,-148,2010-04-30 17:16:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-30,2010,4,4,True,PRICE_ZERO,True
506668,21169,YOU'RE CONFUSING ME METAL SIGN,-98,2010-04-30 17:16:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-30,2010,4,4,True,PRICE_ZERO,True
506667,85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,-234,2010-04-30 17:16:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-30,2010,4,4,True,PRICE_ZERO,True
506670,21670,BLUE SPOT CERAMIC DRAWER KNOB,-54,2010-04-30 17:18:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-30,2010,4,4,True,PRICE_ZERO,True
506672,85121B,RETRO LAUNDRY TUB PINK,-15,2010-04-30 17:19:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-30,2010,4,4,True,PRICE_ZERO,True
506671,22348,TEA BAG PLATE RED RETROSPOT,-97,2010-04-30 17:19:00,0.0,,United Kingdom,RETURN,True,recovered,2010-04-30,2010,4,4,True,PRICE_ZERO,True
506725,90162A,ANT SILVER TURQUOISE BOUDICCA RING,-145,2010-05-04 10:03:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-04,2010,5,1,True,PRICE_ZERO,True
506736,84795D,missing,-240,2010-05-04 10:26:00,0.0,,United Kingdom,RETURN,False,original,2010-05-04,2010,5,1,True,PRICE_ZERO,True
506745,84937,Amazon sold as set,-70,2010-05-04 11:27:00,0.0,,United Kingdom,RETURN,False,original,2010-05-04,2010,5,1,True,PRICE_ZERO,True
506746,84937,Dotcom sold as set,-420,2010-05-04 11:29:00,0.0,,United Kingdom,RETURN,False,original,2010-05-04,2010,5,1,True,PRICE_ZERO,True
506749,17129F,17129c,-72,2010-05-04 11:33:00,0.0,,United Kingdom,RETURN,False,original,2010-05-04,2010,5,1,True,PRICE_ZERO,True
506823,72023F,RED ORGANIC CANDLE IN GLASS,-81,2010-05-04 13:05:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-04,2010,5,1,True,PRICE_ZERO,True
506824,72606A,BROWN ANTIQUE CUBE CANDLE,-42,2010-05-04 13:05:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-04,2010,5,1,True,PRICE_ZERO,True
506838,84937,KASHMIR FOLKART TUMBLERS,-257,2010-05-04 13:52:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-04,2010,5,1,True,PRICE_ZERO,True
506866,84270,?,-3000,2010-05-04 15:20:00,0.0,,United Kingdom,RETURN,False,original,2010-05-04,2010,5,1,True,PRICE_ZERO,True
506868,75149N,STRING CRYSTALS NATURAL,-1,2010-05-04 15:24:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-04,2010,5,1,True,PRICE_ZERO,True
506955,16050,TEATIME PENCIL WITH RUBBER,-843,2010-05-05 11:45:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-05,2010,5,2,True,PRICE_ZERO,True
506973,16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,-4,2010-05-05 12:41:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-05,2010,5,2,True,PRICE_ZERO,True
506975,45016,ebay sales,-130,2010-05-05 12:44:00,0.0,,United Kingdom,RETURN,False,original,2010-05-05,2010,5,2,True,PRICE_ZERO,True
507004,21092,phil said so,-20,2010-05-05 14:19:00,0.0,,United Kingdom,RETURN,False,original,2010-05-05,2010,5,2,True,PRICE_ZERO,True
507154,84858A,wet and rotting,-100,2010-05-06 13:32:00,0.0,,United Kingdom,RETURN,False,original,2010-05-06,2010,5,3,True,PRICE_ZERO,True
507155,84858B,wet & rotting,-200,2010-05-06 13:32:00,0.0,,United Kingdom,RETURN,False,original,2010-05-06,2010,5,3,True,PRICE_ZERO,True
507162,21869,POTTING SHED COFFEE MUG,-122,2010-05-06 14:14:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-06,2010,5,3,True,PRICE_ZERO,True
507168,84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,-30,2010-05-06 14:32:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-06,2010,5,3,True,PRICE_ZERO,True
507169,84802A,WHITE ANEMONE ARTIFICIAL FLOWER,-90,2010-05-06 14:33:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-06,2010,5,3,True,PRICE_ZERO,True
507172,84688,BEACH HUT DESIGN BLACKBOARD,-40,2010-05-06 14:50:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-06,2010,5,3,True,PRICE_ZERO,True
507173,84925F,PSYCHEDELIC WALL THERMOMETER,-50,2010-05-06 14:51:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-06,2010,5,3,True,PRICE_ZERO,True
507174,84807,display,-180,2010-05-06 14:57:00,0.0,,United Kingdom,RETURN,False,original,2010-05-06,2010,5,3,True,PRICE_ZERO,True
507182,85117,NIGHTINGALE COATHOOK WHITE,-70,2010-05-06 15:27:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-06,2010,5,3,True,PRICE_ZERO,True
507188,35974,S/6 CHRISTMAS TREE PLACE SETTING,-6,2010-05-06 16:13:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-06,2010,5,3,True,PRICE_ZERO,True
507189,84934,ASSTD DESIGN POP ART SLIM PEN,-80,2010-05-06 16:13:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-06,2010,5,3,True,PRICE_ZERO,True
507192,85017A,wrong ctn size,-626,2010-05-06 16:18:00,0.0,,United Kingdom,RETURN,False,original,2010-05-06,2010,5,3,True,PRICE_ZERO,True
507257,84867A,PINK BABY GIRLS PHOTO ALBUM,-29,2010-05-07 11:52:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-07,2010,5,4,True,PRICE_ZERO,True
507262,35085E,IVORY ROSE LAMPSHADE,-27,2010-05-07 12:20:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-07,2010,5,4,True,PRICE_ZERO,True
507267,22192,BLUE DINER WALL CLOCK,-4,2010-05-07 12:24:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-07,2010,5,4,True,PRICE_ZERO,True
507268,84670,missing,-3340,2010-05-07 12:32:00,0.0,,United Kingdom,RETURN,False,original,2010-05-07,2010,5,4,True,PRICE_ZERO,True
507441,35809B,ENAMEL BLUE RIM TEA CONTAINER,-73,2010-05-10 09:25:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-10,2010,5,0,True,PRICE_ZERO,True
507442,84250M,"GREETING CARD, BLACKPOOL ROCK",-50,2010-05-10 09:27:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-10,2010,5,0,True,PRICE_ZERO,True
507444,21335,LIBRARY LAMP,-42,2010-05-10 09:36:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-10,2010,5,0,True,PRICE_ZERO,True
507645,84858A,NATURAL RIVIERA HANDBAG,-6,2010-05-10 15:28:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-10,2010,5,0,True,PRICE_ZERO,True
507670,22253,6 CROCHET STRAWBERRIES,-61,2010-05-11 09:01:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507671,72785A,S/4 CONTEMPORY PINK ROSEBUD CANDLES,-9,2010-05-11 09:05:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507672,72805,VANILLA CANDLE IN EMBOSSED ZINC POT,-2,2010-05-11 09:06:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507675,20883,Unknown Product,-35,2010-05-11 09:32:00,0.0,,United Kingdom,RETURN,False,unknown,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507677,20891,LARGE GLASS ROSE SCENTED CANDLE,-85,2010-05-11 09:37:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507679,20890,SMALL GLASS ROSE SCENTED CANDLE,-30,2010-05-11 09:40:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507681,72751A,"F.FAIRY S/3 SML CANDLE,LILY/VALLEY",-11,2010-05-11 09:46:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507680,72751B,"F.FAIRY S/3 SML CANDLE, LAVENDER",-9,2010-05-11 09:46:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507683,72753C,S/3 FLWR FAIRY ROSE CANDLES,-3,2010-05-11 09:48:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507684,20877,MODERN CHRISTMAS BAUBLE CANDLE,-34,2010-05-11 09:50:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507686,72771B,BURG FLOCK GOLD CUP/CANDLE,-87,2010-05-11 09:53:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507688,22423,smashed,-32,2010-05-11 09:56:00,0.0,,United Kingdom,RETURN,False,original,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507708,22423,damaged,-90,2010-05-11 11:18:00,0.0,,United Kingdom,RETURN,False,original,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507709,17033,sold as 17003?,-2200,2010-05-11 11:20:00,0.0,,United Kingdom,RETURN,False,original,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507714,20942,SET/6 GINGERBREAD TREE T-LIGHTS,-8,2010-05-11 11:37:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507729,72084B,CHOCOLATE ICE CREAM CANDLE,-71,2010-05-11 12:04:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507730,84340,LARGE FIBRE OPTIC CHRISTMAS TREE,-61,2010-05-11 12:04:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507731,35630B,Unknown Product,-75,2010-05-11 12:05:00,0.0,,United Kingdom,RETURN,False,unknown,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507733,35631A,Unknown Product,-119,2010-05-11 12:06:00,0.0,,United Kingdom,RETURN,False,unknown,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507734,85007,SET OF 3 VINTAGE TEA TIME BOXES,-13,2010-05-11 12:09:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507763,84932B,SMALL PINK PEONY FOLDING STOOL,-4,2010-05-11 12:22:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507778,16169A,WRAP CHRISTMAS DECOUPAGE,-23,2010-05-11 12:26:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507803,85089,CANDY SPOT BUNNY,-23,2010-05-11 12:48:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507804,20693,FLORAL DINOSAUR GREEN,-5,2010-05-11 12:49:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507808,84899E,YELLOW + BROWN BEAR FELT PURSE KIT,-26,2010-05-11 12:49:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507809,84899F,YELLOW PURPLE DAISY FELT PURSE KIT,-49,2010-05-11 12:50:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507810,84537B,FAIRY CAKES GIFT BAG,-16,2010-05-11 12:50:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507812,84251F,"GREETING CARD, RITA",-90,2010-05-11 12:51:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507811,10124C,Unknown Product,-5,2010-05-11 12:51:00,0.0,,United Kingdom,RETURN,False,unknown,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507815,21498,RED RETROSPOT WRAP,-359,2010-05-11 12:52:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507814,85179B,WHITE BITTY LIGHT CHAIN,-82,2010-05-11 12:52:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507817,21499,BLUE POLKADOT WRAP,-259,2010-05-11 12:53:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507820,84569A,PACK 3 IRON ON DOG PATCHES,-89,2010-05-11 13:07:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507823,84519D,Unknown Product,-36,2010-05-11 13:08:00,0.0,,United Kingdom,RETURN,False,unknown,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507822,84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,-120,2010-05-11 13:08:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507825,22148,EASTER CRAFT 4 CHICKS,-8,2010-05-11 13:09:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507828,84195,Unknown Product,-201,2010-05-11 13:10:00,0.0,,United Kingdom,RETURN,False,unknown,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507827,85226B,Unknown Product,-125,2010-05-11 13:10:00,0.0,,United Kingdom,RETURN,False,unknown,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507830,84529A,PINK KNITTED KIDS RUCKSACK,-310,2010-05-11 13:23:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507832,35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,-1,2010-05-11 13:24:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507835,20953,PORCELAIN CHERUB BELL LARGE,-7,2010-05-11 13:25:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507834,20848,ZINC HEART LATTICE CHARGER SMALL,-8,2010-05-11 13:25:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507836,21556,CERAMIC STRAWBERRY MONEY BOX,-27,2010-05-11 13:25:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507849,84532B,FAIRY CAKES RECTANGLUAR BOXES,-12,2010-05-11 14:49:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507852,17084A,TRANQUILITY MASALA INCENSE,-32,2010-05-11 14:50:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507850,84948,SILVER HANGING T-LIGHT HOLDER DOME,-30,2010-05-11 14:50:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507851,17084J,LOVE POTION MASALA INCENSE,-79,2010-05-11 14:50:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507854,17011B,ORIGAMI JASMINE INCENSE+FLOWER,-30,2010-05-11 14:51:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507855,17013F,ORIGAMI SANDLEWOOD INCENSE IN TUBE,-8,2010-05-11 14:52:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507856,72225D,?,-966,2010-05-11 14:53:00,0.0,,United Kingdom,RETURN,False,original,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507857,35968,FOLK ART METAL HEART T-LIGHT HOLDER,-160,2010-05-11 14:53:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507858,79329,PINK FLOCK GLASS CANDLEHOLDER,-26,2010-05-11 14:53:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507859,72129,COLUMBIAN CANDLE ROUND,-17,2010-05-11 14:54:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507860,21610,SET 12 PEAR BOTANICAL T-LIGHTS,-110,2010-05-11 14:54:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507862,20938,Unknown Product,-109,2010-05-11 14:55:00,0.0,,United Kingdom,RETURN,False,unknown,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507861,72024U,LILAC VOTIVE CANDLE,-106,2010-05-11 14:55:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507863,20935,ROUND CACTUS CANDLE,-37,2010-05-11 14:55:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507864,21691,SILVER VANILLA FLOWER CANDLE POT,-34,2010-05-11 14:56:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507865,21690,SILVER  CANDLEPOT JARDIN,-101,2010-05-11 14:56:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507866,72709,IVORY SCULPTED RND CANDLE,-50,2010-05-11 14:56:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507870,85231K,Unknown Product,-145,2010-05-11 14:58:00,0.0,,United Kingdom,RETURN,False,unknown,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507871,21671,?,-144,2010-05-11 14:59:00,0.0,,United Kingdom,RETURN,False,original,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507873,20820,damages,-143,2010-05-11 14:59:00,0.0,,United Kingdom,RETURN,False,original,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507872,21668,RED STRIPE CERAMIC DRAWER KNOB,-15,2010-05-11 14:59:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507874,20821,damages,-194,2010-05-11 15:00:00,0.0,,United Kingdom,RETURN,False,original,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507875,85023C,PINK LARGE JEWELED PHOTOFRAME,-6,2010-05-11 15:00:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507876,47420,?,-1000,2010-05-11 15:01:00,0.0,,United Kingdom,RETURN,False,original,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507878,79140,ASS WINDPROOF MARIJUANA LIGHTERS,-25,2010-05-11 15:01:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507884,20784,RED RETRO BAR STOOL,-16,2010-05-11 16:04:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507887,20787,BLUE RETRO BAR STOOL,-72,2010-05-11 16:06:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507893,84705F,RED PEONY PHOTO FRAME,-3,2010-05-11 17:04:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507894,84705A,ENGLISH ROSE PHOTO FRAME,-4,2010-05-11 17:04:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507895,85166B,BLACK METAL BAROQUE PHOTO FRAME,-14,2010-05-11 17:05:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507896,35638A,PINK AND BLACK STRING CURTAIN,-40,2010-05-11 17:05:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507899,84706F,RED PEONY TABLE CLOCK,-13,2010-05-11 17:06:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507898,21644,ASSORTED TUTTI FRUTTI HEART BOX,-105,2010-05-11 17:06:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507897,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,-220,2010-05-11 17:06:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507900,84706E,Unknown Product,-40,2010-05-11 17:07:00,0.0,,United Kingdom,RETURN,False,unknown,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507901,21169,YOU'RE CONFUSING ME METAL SIGN,-1,2010-05-11 17:07:00,0.0,,United Kingdom,RETURN,True,recovered,2010-05-11,2010,5,1,True,PRICE_ZERO,True
507902,21181,missing,-225,2010-05-11 17:08:00,0.0,,United Kingdom,RETURN,False,original,2010-05-11,2010,5,1,True,PRICE_ZERO,True
